floor_area_m2,storeys,structural_type,wall_material,region,finish_quality,total_blocks,total_cement_bags,total_sand_m3,total_aggregate_m3,total_cost_ghs
71.48,1,warehouse,clay_brick,Western,standard,647,115.28,12.078,5.416,20986.28
515.0,2,commercial_block,clay_brick,Ashanti,premium,7725,1408.99,147.699,72.071,325560.56
272.2,3,warehouse,sandcrete_block,Western,standard,6869,1268.01,132.934,65.753,203628.52
86.74,4,warehouse,compressed_earth_block,Greater Accra,standard,3235,567.75,59.463,25.34,105195.31
185.72,2,commercial_block,compressed_earth_block,Northern,standard,3378,587.26,61.499,25.716,80290.39
398.8,3,warehouse,clay_brick,Central,premium,11193,1961.12,205.405,88.139,449488.24
227.1,4,storey_building,clay_brick,Western,standard,6827,1259.56,132.081,67.65,256767.6
447.06,2,storey_building,compressed_earth_block,Eastern,standard,7566,1393.79,146.122,72.422,211823.92
460.36,4,bungalow,compressed_earth_block,Western,premium,16253,2893.06,303.123,137.711,554664.16
87.26,1,commercial_block,clay_brick,Central,standard,861,148.03,15.498,6.23,24105.78
549.8,1,bungalow,clay_brick,Greater Accra,standard,4352,792.0,83.013,39.858,163205.21
546.11,4,commercial_block,sandcrete_block,Northern,standard,19529,3468.68,363.398,162.523,504302.32
160.79,3,storey_building,sandcrete_block,Central,standard,4345,766.94,80.339,35.213,117963.01
198.02,2,commercial_block,sandcrete_block,Eastern,standard,2944,546.98,57.369,30.129,86084.62
474.99,2,storey_building,sandcrete_block,Eastern,standard,8805,1557.54,163.174,72.824,256737.54
503.48,2,storey_building,clay_brick,Central,premium,7765,1409.42,147.711,69.767,303490.91
416.67,4,storey_building,compressed_earth_block,Greater Accra,standard,14573,2620.69,274.631,128.022,466852.05
227.63,4,commercial_block,compressed_earth_block,Eastern,premium,9141,1584.46,165.918,68.702,284444.83
367.62,1,commercial_block,sandcrete_block,Northern,premium,3406,603.44,63.218,28.194,109318.54
287.48,1,storey_building,compressed_earth_block,Western,standard,2501,444.46,46.563,20.722,73866.02
506.57,4,commercial_block,sandcrete_block,Central,standard,19157,3351.71,351.013,147.907,550086.55
559.92,1,commercial_block,compressed_earth_block,Western,premium,4998,871.78,91.296,38.251,189300.28
64.74,1,storey_building,compressed_earth_block,Western,standard,508,92.34,9.677,4.582,13502.13
299.39,1,storey_building,compressed_earth_block,Greater Accra,standard,2299,415.48,43.55,21.003,74631.85
401.69,3,commercial_block,compressed_earth_block,Northern,standard,10408,1820.38,190.66,81.564,240858.11
51.88,4,storey_building,clay_brick,Northern,standard,1682,304.49,31.916,15.338,45649.87
210.07,2,commercial_block,compressed_earth_block,Greater Accra,standard,3270,588.57,61.683,29.135,115953.43
418.22,2,commercial_block,clay_brick,Eastern,standard,7872,1359.1,142.296,57.291,221895.96
513.51,4,bungalow,sandcrete_block,Greater Accra,standard,19251,3382.03,354.226,151.853,618080.63
158.78,3,commercial_block,clay_brick,Northern,standard,4517,791.08,82.853,35.307,126637.88
243.63,3,warehouse,clay_brick,Western,standard,5664,998.32,104.574,45.635,180898.73
561.11,3,storey_building,clay_brick,Eastern,premium,12041,2247.12,235.657,121.917,486089.27
64.71,3,bungalow,sandcrete_block,Central,standard,1532,279.93,29.346,14.455,44957.81
130.01,4,storey_building,sandcrete_block,Greater Accra,standard,4706,837.79,87.775,39.488,163116.95
550.52,4,commercial_block,sandcrete_block,Ashanti,premium,17075,3064.4,321.109,148.301,773212.17
401.99,1,storey_building,sandcrete_block,Greater Accra,standard,2777,522.03,54.753,28.898,109503.82
203.13,2,warehouse,sandcrete_block,Ashanti,premium,3726,646.06,67.641,27.144,141460.35
550.18,2,warehouse,clay_brick,Western,premium,9446,1690.98,177.177,80.706,352982.96
120.4,2,warehouse,clay_brick,Central,standard,1660,309.31,32.433,16.497,56942.45
225.72,2,commercial_block,sandcrete_block,Western,standard,3883,681.92,71.423,30.627,111023.99
106.78,2,storey_building,clay_brick,Greater Accra,standard,1535,288.93,30.31,16.346,60686.31
551.04,4,warehouse,clay_brick,Northern,standard,17097,3154.17,330.688,164.707,513547.16
257.38,2,commercial_block,clay_brick,Central,standard,3649,659.16,69.089,33.131,111673.74
445.14,1,bungalow,sandcrete_block,Ashanti,premium,4211,729.91,76.426,31.104,151799.68
63.26,2,warehouse,clay_brick,Ashanti,standard,1056,190.98,20.016,9.559,36029.92
177.27,2,warehouse,compressed_earth_block,Ashanti,premium,2631,473.35,49.602,22.994,99518.49
457.93,4,storey_building,clay_brick,Western,standard,17323,3000.33,314.166,128.994,520928.41
350.72,1,warehouse,compressed_earth_block,Greater Accra,standard,3200,556.31,58.258,24.366,102661.43
157.87,4,bungalow,clay_brick,Ashanti,premium,4603,853.35,89.473,45.066,199058.74
206.93,2,storey_building,compressed_earth_block,Eastern,standard,3305,580.56,60.811,26.365,95107.34
189.62,3,bungalow,sandcrete_block,Eastern,standard,4924,880.27,92.225,41.431,138989.19
498.55,4,bungalow,clay_brick,Central,standard,17582,3203.36,335.777,162.445,572705.9
263.47,4,bungalow,sandcrete_block,Greater Accra,standard,9287,1665.48,174.496,78.846,298833.76
427.04,4,commercial_block,compressed_earth_block,Ashanti,standard,15271,2653.47,277.829,112.869,408553.55
455.73,1,bungalow,compressed_earth_block,Central,standard,3490,646.29,67.765,34.208,94153.46
343.11,1,commercial_block,sandcrete_block,Western,standard,3228,570.9,59.801,26.084,99620.51
543.4,3,bungalow,compressed_earth_block,Eastern,standard,14239,2501.16,261.974,112.945,356182.3
248.15,4,bungalow,compressed_earth_block,Central,standard,8534,1511.05,158.274,68.597,250682.25
355.25,1,bungalow,compressed_earth_block,Western,standard,3449,597.25,62.531,25.095,89604.73
274.93,1,warehouse,compressed_earth_block,Northern,standard,1995,357.82,37.499,17.638,46075.01
72.61,2,warehouse,sandcrete_block,Ashanti,standard,1097,195.09,20.44,9.223,34459.24
415.76,3,warehouse,compressed_earth_block,Western,standard,11036,1944.78,203.735,90.324,293963.32
495.47,3,warehouse,sandcrete_block,Northern,premium,13087,2292.28,240.083,102.608,428397.5
51.52,1,commercial_block,compressed_earth_block,Northern,standard,446,80.26,8.411,3.916,11773.49
67.69,3,commercial_block,compressed_earth_block,Central,premium,1711,304.35,31.887,14.365,55550.44
415.22,1,bungalow,clay_brick,Eastern,premium,3612,631.32,66.119,28.108,136986.72
593.68,1,storey_building,sandcrete_block,Greater Accra,standard,5256,948.64,99.398,45.377,175816.99
252.63,2,commercial_block,compressed_earth_block,Central,standard,4005,751.07,78.786,42.219,116078.82
522.35,1,storey_building,compressed_earth_block,Ashanti,premium,4108,736.5,77.176,35.637,141909.43
321.29,1,storey_building,sandcrete_block,Northern,standard,3040,520.29,54.459,20.902,78532.85
336.08,1,commercial_block,sandcrete_block,Ashanti,premium,3104,540.39,56.585,23.262,121348.74
136.88,3,warehouse,clay_brick,Eastern,standard,3308,599.66,62.86,30.653,96253.06
92.31,2,storey_building,sandcrete_block,Western,standard,1422,256.51,26.881,12.56,43800.81
139.53,3,bungalow,clay_brick,Western,standard,3304,597.18,62.587,29.603,107246.87
262.27,2,commercial_block,clay_brick,Eastern,standard,4002,728.29,76.344,37.287,124882.17
278.76,1,storey_building,sandcrete_block,Ashanti,standard,2479,446.84,46.824,21.687,75214.69
325.15,2,bungalow,clay_brick,Northern,premium,5740,1006.75,105.433,44.426,213454.85
532.07,3,storey_building,sandcrete_block,Central,standard,12783,2317.62,242.888,114.358,349347.39
447.98,1,bungalow,compressed_earth_block,Eastern,standard,3764,679.51,71.214,33.537,93534.23
278.35,4,warehouse,compressed_earth_block,Central,premium,8467,1539.27,161.341,77.654,290372.86
593.6,1,storey_building,clay_brick,Western,standard,4539,831.5,87.165,42.632,142211.67
190.89,2,commercial_block,sandcrete_block,Ashanti,standard,3585,631.11,66.111,29.082,103091.81
253.38,1,storey_building,compressed_earth_block,Greater Accra,standard,1976,366.37,38.421,19.854,66710.92
368.16,1,storey_building,sandcrete_block,Eastern,premium,2736,510.97,53.588,27.929,103491.48
247.15,1,bungalow,clay_brick,Eastern,standard,2004,364.13,38.167,18.403,58719.56
123.39,1,commercial_block,sandcrete_block,Greater Accra,standard,1195,209.51,21.945,9.506,39249.85
482.0,2,storey_building,clay_brick,Greater Accra,standard,6892,1281.23,134.358,69.191,241226.54
258.09,3,storey_building,clay_brick,Western,standard,6035,1098.84,115.186,56.073,194011.34
261.31,2,storey_building,clay_brick,Central,standard,5254,900.68,94.298,37.829,153568.84
583.67,2,storey_building,clay_brick,Eastern,standard,9921,1792.59,187.86,88.126,290300.2
368.02,3,storey_building,sandcrete_block,Central,premium,9644,1726.99,180.937,81.525,310057.05
395.98,1,bungalow,compressed_earth_block,Eastern,standard,2672,523.1,54.907,31.844,70522.97
292.74,4,storey_building,clay_brick,Greater Accra,standard,10577,1836.72,192.333,79.625,390855.8
582.06,1,warehouse,clay_brick,Northern,standard,5245,907.99,95.089,39.967,134849.45
295.67,3,commercial_block,sandcrete_block,Central,standard,6305,1163.58,122.001,61.441,200607.08
363.0,2,storey_building,clay_brick,Northern,standard,6204,1132.1,118.676,58.022,177197.01
444.15,2,commercial_block,clay_brick,Eastern,standard,7787,1409.85,147.743,68.797,233416.1
378.12,4,storey_building,clay_brick,Eastern,standard,13080,2351.12,246.383,114.86,368333.77
183.8,2,bungalow,sandcrete_block,Eastern,standard,2918,530.24,55.575,26.595,82964.32
474.01,2,storey_building,sandcrete_block,Western,standard,7420,1336.08,140.001,64.45,221856.06
344.87,3,commercial_block,sandcrete_block,Ashanti,standard,8528,1532.9,160.642,75.131,268999.28
147.95,3,bungalow,clay_brick,Central,premium,3842,684.31,71.694,32.178,138916.11
353.21,1,bungalow,compressed_earth_block,Central,standard,3122,556.17,58.268,26.102,85323.19
575.52,3,commercial_block,sandcrete_block,Greater Accra,standard,15426,2688.01,281.524,119.828,549702.01
570.09,4,bungalow,clay_brick,Northern,premium,21713,3669.62,384.05,143.839,716777.5
263.39,3,bungalow,sandcrete_block,Central,standard,5840,1082.72,113.534,57.991,166084.82
156.43,1,commercial_block,sandcrete_block,Western,standard,1452,254.83,26.693,11.623,39907.05
532.12,1,warehouse,compressed_earth_block,Greater Accra,standard,3839,697.03,73.06,35.153,122989.24
105.03,4,warehouse,sandcrete_block,Central,standard,3674,641.25,67.156,28.245,94732.83
330.44,2,storey_building,clay_brick,Northern,standard,5850,1036.36,108.559,47.493,152828.74
561.88,4,storey_building,compressed_earth_block,Western,standard,19145,3460.34,362.677,172.934,527732.8
340.47,3,storey_building,clay_brick,Ashanti,standard,7426,1368.79,143.506,71.485,252639.0
427.91,1,bungalow,compressed_earth_block,Ashanti,premium,3966,695.84,72.876,30.881,139495.82
592.27,4,warehouse,clay_brick,Central,standard,21148,3776.67,395.733,181.786,667926.29
110.73,2,commercial_block,compressed_earth_block,Greater Accra,standard,1976,343.36,35.958,15.062,65484.33
66.47,2,bungalow,compressed_earth_block,Western,standard,968,175.78,18.423,8.753,25554.84
116.42,1,storey_building,compressed_earth_block,Northern,standard,961,171.63,17.983,8.167,24469.69
448.34,1,commercial_block,compressed_earth_block,Ashanti,premium,3825,670.64,70.24,30.06,130747.42
418.46,4,warehouse,clay_brick,Western,standard,12000,2259.46,237.009,126.716,431286.0
292.32,3,commercial_block,clay_brick,Ashanti,standard,8232,1453.61,152.254,65.738,275865.21
534.36,3,warehouse,sandcrete_block,Ashanti,standard,11583,2134.72,223.818,112.244,378951.09
106.13,1,warehouse,clay_brick,Greater Accra,premium,864,154.66,16.206,7.471,40511.93
333.82,1,bungalow,compressed_earth_block,Eastern,standard,2290,442.13,46.403,26.532,66635.12
345.19,4,bungalow,clay_brick,Northern,standard,10618,1901.49,199.227,90.275,278227.83
94.07,2,warehouse,clay_brick,Greater Accra,premium,1661,291.86,30.565,12.856,74627.94
513.67,2,storey_building,compressed_earth_block,Western,standard,7927,1448.39,151.815,73.057,216427.12
51.51,4,bungalow,sandcrete_block,Eastern,standard,1685,305.51,32.024,15.54,45491.65
405.69,4,storey_building,sandcrete_block,Central,standard,12803,2295.29,240.525,111.664,338056.75
489.83,1,warehouse,sandcrete_block,Northern,standard,4256,746.63,78.212,34.347,121364.25
245.24,3,warehouse,sandcrete_block,Northern,premium,6393,1127.85,118.13,50.743,200999.58
490.88,2,bungalow,sandcrete_block,Northern,standard,7173,1317.76,138.161,69.201,199410.93
245.9,2,storey_building,clay_brick,Central,standard,4013,717.47,75.163,33.448,125732.01
102.43,1,storey_building,clay_brick,Central,standard,816,150.11,15.738,7.829,25641.52
303.99,2,storey_building,clay_brick,Western,standard,4371,801.02,83.978,41.633,136613.56
595.93,3,warehouse,sandcrete_block,Ashanti,standard,15830,2825.21,295.956,130.435,507577.65
249.62,3,commercial_block,clay_brick,Northern,standard,5942,1039.85,108.909,46.515,169817.66
472.37,1,bungalow,clay_brick,Central,premium,4145,745.74,78.156,36.925,163227.86
67.74,3,storey_building,sandcrete_block,Central,standard,1518,280.93,29.454,14.728,44304.37
319.75,4,bungalow,sandcrete_block,Northern,standard,8720,1670.36,175.262,96.984,239557.5
366.76,1,storey_building,compressed_earth_block,Central,standard,2896,540.47,56.683,29.577,80254.65
502.3,3,storey_building,compressed_earth_block,Northern,premium,11800,2086.87,218.613,96.462,395795.62
173.78,3,warehouse,compressed_earth_block,Eastern,standard,4344,775.57,81.256,36.512,123520.68
252.17,4,storey_building,sandcrete_block,Greater Accra,standard,8399,1480.63,155.09,67.383,271850.53
230.97,2,warehouse,compressed_earth_block,Greater Accra,standard,3535,659.14,69.131,36.25,118478.95
263.47,2,bungalow,compressed_earth_block,Eastern,premium,4701,827.94,86.728,37.945,157052.82
280.7,1,commercial_block,sandcrete_block,Eastern,standard,2527,443.03,46.406,20.177,73696.33
426.43,1,storey_building,compressed_earth_block,Central,standard,4297,746.21,78.14,32.356,116219.14
217.09,2,commercial_block,sandcrete_block,Ashanti,premium,3857,699.74,73.341,35.077,153463.9
112.14,3,warehouse,sandcrete_block,Western,standard,2479,448.12,46.968,22.395,68808.39
214.42,1,storey_building,compressed_earth_block,Northern,standard,2095,365.2,38.249,16.304,49362.64
598.71,4,bungalow,compressed_earth_block,Eastern,standard,17852,3254.35,341.134,165.921,524283.01
435.11,2,bungalow,clay_brick,Western,standard,6271,1184.05,124.189,65.404,215994.81
483.1,3,bungalow,compressed_earth_block,Central,standard,11308,2097.04,219.893,112.0,296103.93
360.24,4,bungalow,sandcrete_block,Greater Accra,standard,12806,2255.41,236.236,101.965,375118.84
333.04,1,bungalow,compressed_earth_block,Greater Accra,standard,2612,484.6,50.814,25.788,85820.41
173.2,3,commercial_block,clay_brick,Northern,standard,3714,701.21,73.554,39.34,113370.39
116.17,4,warehouse,clay_brick,Central,standard,4143,748.52,78.444,36.823,130272.57
351.51,4,bungalow,clay_brick,Eastern,standard,11465,2047.63,214.529,96.466,350491.17
582.54,3,bungalow,clay_brick,Western,standard,14485,2598.17,272.237,124.526,478593.47
433.78,3,warehouse,sandcrete_block,Eastern,standard,10999,1946.17,203.876,90.145,322311.49
202.55,1,commercial_block,sandcrete_block,Eastern,premium,1701,312.81,32.793,16.155,60482.05
222.88,4,storey_building,compressed_earth_block,Eastern,standard,8458,1478.28,154.837,66.698,226527.26
511.91,1,warehouse,compressed_earth_block,Eastern,standard,4683,824.19,86.342,38.269,113892.33
87.04,2,bungalow,sandcrete_block,Eastern,standard,1464,261.13,27.361,12.509,37096.77
224.93,3,commercial_block,clay_brick,Ashanti,standard,5199,928.25,97.252,43.769,177762.07
161.34,1,commercial_block,sandcrete_block,Greater Accra,standard,1372,238.39,24.965,10.446,43700.27
558.92,2,storey_building,compressed_earth_block,Northern,premium,9910,1775.96,186.056,82.982,326982.2
85.17,2,commercial_block,sandcrete_block,Ashanti,standard,1586,274.51,28.739,11.437,42285.7
63.45,3,commercial_block,clay_brick,Western,premium,1673,299.87,31.425,14.721,66105.22
126.63,1,storey_building,compressed_earth_block,Central,standard,1212,206.8,21.647,8.395,34708.11
431.08,2,commercial_block,sandcrete_block,Eastern,standard,7834,1384.19,144.988,62.963,220420.96
424.5,2,storey_building,clay_brick,Greater Accra,premium,6832,1232.03,129.109,60.208,296362.84
175.21,1,commercial_block,sandcrete_block,Central,premium,1601,280.21,29.346,12.402,54045.27
573.18,3,warehouse,clay_brick,Central,standard,16146,2764.18,289.322,110.646,475851.38
417.86,2,warehouse,sandcrete_block,Northern,premium,6068,1118.24,117.255,59.584,200876.47
301.18,3,warehouse,sandcrete_block,Northern,standard,7126,1273.31,133.418,60.993,181849.93
554.3,4,storey_building,compressed_earth_block,Northern,standard,16773,3102.04,325.279,165.979,467018.72
462.95,1,storey_building,sandcrete_block,Central,premium,3655,655.14,68.657,32.207,128678.7
291.36,1,storey_building,compressed_earth_block,Northern,premium,2181,397.94,41.718,20.578,67688.88
121.21,4,storey_building,compressed_earth_block,Northern,standard,3420,626.1,65.636,32.333,89345.69
86.17,2,storey_building,compressed_earth_block,Greater Accra,standard,1513,272.22,28.526,13.237,51294.66
316.93,1,warehouse,sandcrete_block,Northern,premium,3037,535.84,56.128,24.461,99710.71
368.06,3,storey_building,clay_brick,Greater Accra,standard,9414,1656.9,173.539,74.354,325075.14
430.9,1,commercial_block,compressed_earth_block,Eastern,standard,4071,706.29,73.954,30.19,100314.72
153.72,2,warehouse,sandcrete_block,Central,premium,2484,449.19,47.073,21.942,89649.23
231.96,1,warehouse,compressed_earth_block,Greater Accra,standard,2022,352.53,36.917,15.39,63417.62
255.56,3,bungalow,clay_brick,Central,standard,5640,1071.42,112.393,60.448,185525.57
386.26,4,warehouse,compressed_earth_block,Northern,premium,14328,2510.73,262.97,112.846,429818.97
